gene,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B,diffexpressed
SEC23A,0.013424265181331663,-0.37147502772285507,0.3983235580855184,5.068804441455334,0.07128441175125988,0.9436532291975034,0.9844739395263415,-6.150581015096083,no
GPX4,0.013406865817206182,-0.5576298715230003,0.5844436031574126,8.71835916714028,0.04798598062196166,0.9620513194238574,0.9904304430556977,-6.102063479436256,no
LCP1,0.013372317255866406,-0.46869372946110627,0.4954383639728391,8.77024989594958,0.05669585230758527,0.9551703458725629,0.9878513980578445,-6.123317043859041,no
PHYH,0.013321818613013736,-0.491960374174817,0.5186040114008444,3.2006834654566036,0.053886587763621346,0.9573893634820365,0.9883788774060576,-5.892413324771903,no
MYO10,0.013308218633723001,-0.4794107559649133,0.5060271932323592,4.9197353790866964,0.05520415931714819,0.9563485789567904,0.988030831130055,-6.131067765998845,no
RNF44,0.013051998183931879,-0.37684523412164517,0.4029492304895089,5.411147055344161,0.06841920335297307,0.9459143057482747,0.9852728349612123,-6.170131198272839,no
DCP1B,0.012968036277682504,-0.7001094217234684,0.7260454942788334,3.0712431227736277,0.03716966696708197,0.9706005037520578,0.9923896725302074,-5.81411706047142,no
SYNE2,0.012764178048388253,-0.5330269066636061,0.5585552627603826,7.409991724290036,0.04779886419913498,0.9621991797139914,0.9904304430556977,-6.190090949596992,no
ARHGAP30,0.01272911355173001,-0.4380054892268009,0.4634637163302609,8.116126752723991,0.057720278971264,0.9543612486674249,0.9878513980578445,-6.171987063552122,no
CYP19A1,0.01260627223684523,-0.9812508002954555,1.006463344769146,0.8093726655935366,0.02592471016916947,0.9794922403630066,0.9950430781965497,-5.433145005582164,no
LILRB1,0.012529148822105096,-0.6180593993885796,0.6431176970327898,3.401613527568472,0.040609407131147406,0.9678813080322288,0.9919276755037583,-5.829057552877711,no
TRIM62,0.012471430204501921,-0.6802280839097719,0.7051709443187757,2.25076758990806,0.03679785792957252,0.9708944496840124,0.9924891367827048,-5.644074920462095,no
NAA35,0.012443804798175861,-0.43746687320811406,0.4623544828044658,4.180876392801968,0.05652987823236791,0.9553014376079014,0.9878513980578445,-6.0367431800954146,no
FAM136A,0.01240409496964423,-0.6271551241514961,0.6519633140907846,3.777136630099062,0.039640167402704395,0.9686474765959723,0.9922089748217798,-5.897913642336081,no
ABCC4,0.012262243043986487,-0.6150954655576608,0.6396199516456338,7.9690907244144675,0.03995985229811282,0.9683964737361621,0.9921012906348781,-6.122886211308511,no
GLRX2,0.012153796930620686,-0.6945597695600838,0.7188673634213252,2.816569586869255,0.03514954504657236,0.9721976274495956,0.9927056623804069,-5.804105700430026,no
ENSG00000286835,0.012150610486142632,-1.1339586967912432,1.1582599177635284,0.9422760674318494,0.02166821919693171,0.9828587421186559,0.9959563538882846,-5.455285757895298,no
HIVEP1,0.011881057335529022,-0.39383912070000343,0.4176012353710615,4.365654378412911,0.05985213475927822,0.9526776580751453,0.9871672975736642,-6.057696486205607,no
RPS19,0.011699153184089539,-0.47248241863429974,0.4958807250024788,8.86538253708457,0.049385258607474676,0.9609456471599548,0.9898531423174791,-6.121443541799092,no
DYNC1LI1,0.011541377134378195,-0.3500395173255732,0.3731222715943296,5.796026013634942,0.0652384026075713,0.948424967654218,0.9859876181610813,-6.189453791178301,no
GMPPA,0.011276286940546054,-0.7009356998083041,0.7234882736893962,2.9140015743202223,0.03235996182681072,0.9744032844311701,0.9935737235311937,-5.753858583753643,no
PCF11,0.011111531992302304,-0.3755958941940609,0.3978189581786655,6.0676926076533135,0.05872764551334723,0.9535656738558972,0.9875438020243577,-6.20082788824938,no
ETFA,0.011056495345355799,-0.7950074624664918,0.8171204531572034,7.762980582619443,0.028241263001983114,0.9776926112358435,0.994677694026903,-6.134041814034411,no
CCAR1,0.010865680445998116,-0.37521092832098046,0.3969422892129767,7.415493363440225,0.05752208234737896,0.9545177815017252,0.9878513980578445,-6.175699462910008,no
PCMTD1-DT,0.010802027540931292,-0.8938917281286511,0.9154957832105137,1.651052187682147,0.02440365340429209,0.9806952187136353,0.9954069782223397,-5.484933382203706,no
CRYAB,0.010735404882553423,-0.9805716041223256,1.0020424138874324,1.5051444697512337,0.022134076788862138,0.982490273856171,0.9956662721644792,-5.512687637281157,no
S100A16,0.010721866963558924,-0.716856635635412,0.7383003695625299,3.065794455244405,0.030119080990165394,0.9761752454651389,0.9941366705634146,-5.852926997545215,no
TNS2,0.01072143421946814,-0.6540725304860923,0.6755153989250285,4.770624856383041,0.032975920838103835,0.9739183881295329,0.9934186663170533,-6.075329423293157,no
PRPF4,0.01045483353312271,-0.5500500084804869,0.5709596755467323,3.92117302838648,0.0381231619727056,0.9698467060353484,0.9923896725302074,-5.972898932222495,no
ZNF8-DT,0.010321784169698311,-1.026988805685496,1.0476323740248927,1.480795588963377,0.02033747924932831,0.9839113066397752,0.9959563538882846,-5.554683271493248,no
KATNBL1,0.010262752796144525,-0.5548303850358324,0.5753558906281214,3.8466325922897164,0.0371188912486495,0.9706406459289549,0.9923896725302074,-5.992119426670856,no
BDH1,0.010149315638399159,-0.681219525834994,0.7015181571117923,2.513776895873619,0.030003928158345832,0.9762663051899899,0.9941366705634146,-5.74625813475464,no
TMC6,0.009992653375523908,-0.7010837054730307,0.7210690122240785,3.788559142970044,0.028722070494323845,0.977279985017855,0.9946059987014441,-5.9054073512418555,no
NPM1,0.009676611039068916,-0.39396176109215136,0.4133149831702892,9.068357771544473,0.048998411342530614,0.9612513157789575,0.9900757532353005,-6.096479031397485,no
ADGRG1,0.009664279053660518,-0.7503071397886941,0.7696356978960152,3.552913189500986,0.025991022358113045,0.9794397962569116,0.9950430781965497,-5.9005001132608514,no
TP53BP2,0.009629422307074087,-0.3486831092182738,0.36794195383242195,5.648104837120585,0.05492744488194282,0.9565671565584954,0.9880722952709393,-6.1884827876191775,no
CTTNBP2,0.009602512933372331,-0.8092661591965016,0.8284711850632462,1.8414477033788967,0.02396744862664269,0.9810402144202086,0.9954117226902007,-5.554338327978745,no
SIGMAR1,0.009596517095415091,-0.8245972181433108,0.843790252334141,2.3173681718630457,0.023512449625137714,0.981400078509179,0.9954117226902007,-5.710151073875217,no
CETN2,0.009580698024787004,-0.6173337298549691,0.6364951259045432,5.459319486015272,0.03127632473420998,0.9752666548195499,0.9938898176589688,-6.168396886840698,no
FSIP2,0.009540702255052103,-1.0840062817841085,1.1030876862942125,1.2923326518607843,0.017831753676840718,0.9858933183612199,0.9961169828914483,-5.472314038763072,no
YES1,0.009505803946510127,-0.44604127250550446,0.4650528803985247,5.448013310693132,0.04264879350152655,0.9662693083078412,0.9915650797135613,-6.1843534121429755,no
LATS2,0.009386514959237147,-0.5088746786724299,0.5276477085909042,4.493483018255304,0.03701747966229246,0.9707208199540074,0.9923896725302074,-6.068763821853113,no
MAML2,0.009329718981524238,-0.4590506306516989,0.47771006861474735,4.837076525251292,0.040711870552468374,0.9678003141393611,0.9919276755037583,-6.126354341205952,no
ZNF529,0.009203197839885657,-0.7123036010823556,0.7307099967621269,2.612279481621926,0.026070507833454187,0.9793769339596375,0.9950430781965497,-5.721492338161299,no
OSBPL1A,0.009004729111700804,-0.5225283926860842,0.5405378509094858,4.123689313423464,0.034625135458561995,0.9726122490852607,0.9928457601905535,-6.040511815605392,no
WHAMMP4,0.008987917206827234,-0.812002784181682,0.8299786185953365,4.774591907661303,0.022523686253576227,0.9822053866372253,0.9955259067838702,-6.086237981293328,no
OS9,0.008948386113514673,-0.4549728273490858,0.47286959957611513,5.378342395358082,0.03942317921139406,0.9688190065000923,0.9922352327696902,-6.155361986537214,no
CAPZB,0.008817672067451099,-0.48883934671454127,0.5064746908494435,8.210658840079345,0.036213872682943404,0.9713561469139659,0.9926661390175631,-6.135002121877896,no
ERRFI1,0.0088151896615134,-0.9401710803933853,0.9578014597164121,1.7387570853635597,0.018985537300248784,0.9849806712858473,0.9959563538882846,-5.641336565535889,no
C8orf33,0.008763865915419888,-0.6012469106018181,0.6187746424326579,3.499202100883762,0.029363605302406552,0.9767726609732255,0.9943168488667724,-5.89902774719786,no
ANKRD9,0.00867571605989692,-0.6588381463764051,0.676189578496199,5.671240016223602,0.026667114173710406,0.9789212692797633,0.9950430781965497,-6.191329873116933,no
PHLDA1,0.00865217917611627,-0.6312052132184546,0.6485095715706871,3.050737020960054,0.027637163865534713,0.9781379482161875,0.9949620379626519,-5.82539859279767,no
RGS12,0.008633046477236839,-0.6630470912039015,0.6803131841583752,3.2301732295058643,0.026269556080186333,0.9792195142177174,0.9950430781965497,-5.829861945239431,no
RANBP6,0.008607376969917535,-0.7640836838430495,0.7812984377828845,2.899441131844476,0.02276753939022606,0.9819892453774347,0.9954872390741579,-5.828065745663712,no
BTBD3,0.008582928400452161,-0.6058679609272275,0.6230338177281318,3.222467887565812,0.028549563542237248,0.9774164047212609,0.9946059987014441,-5.870096725262906,no
MAN1A1,0.00857932687461016,-0.6147545600748012,0.6319132138240215,6.628409334109417,0.028186649734091556,0.9777121577076675,0.994677694026903,-6.196089763033463,no
THG1L,0.008538071441246409,-0.6532797162001595,0.6703558590826523,3.436832081189178,0.026367715836865945,0.9791418836857808,0.9950430781965497,-5.899948468508047,no
CAVIN1,0.008534561882808767,-0.5998235497493963,0.6168926735150139,7.244025499472344,0.028720046447857236,0.9772889755163863,0.9946059987014441,-6.207495430470861,no
CALM2,0.008529029928638465,-0.44946671155284323,0.46652477141012016,8.434197324477168,0.038061803188958826,0.9698952131642059,0.9923896725302074,-6.110468851267014,no
TSTD1,0.008501543732487793,-0.6240595781523799,0.6410626656173555,3.514777684707104,0.02746922824290902,0.9782707570567544,0.995022720218797,-5.887087462671178,no
TTC14,0.008468640407944594,-1.0395006234061994,1.0564379042220886,2.20384065707642,0.016516434823850335,0.9869337640055003,0.9962030878984464,-5.596559756692005,no
FAAP20,0.008466048436345464,-0.6467378414168196,0.6636699382895105,3.7699846699604636,0.026409211977951205,0.9791090661494837,0.9950430781965497,-5.939856517857497,no
RNF41,0.008236267164031474,-0.47017737589271585,0.4866499102207788,4.244047454028352,0.035186658848692466,0.9721682839184913,0.9927056623804069,-6.019706061238501,no
RTCB,0.008214977043191851,-0.4642529724307777,0.4806829265171614,4.724636814266643,0.03553736002083449,0.9718910086905348,0.9926906585724002,-6.103469811669117,no
RBM14,0.008188227282020843,-0.5504631062881047,0.5668395608521464,3.4490086253283017,0.029957130403435395,0.9763033116737312,0.9941366705634146,-5.89801775935766,no
GTF2IRD2B,0.008137563286483296,-0.6614002181730505,0.6776753447460171,2.6300215856437226,0.024841078715072743,0.9803492614967138,0.995301504250066,-5.714006872835849,no
OGA,0.008063401159500216,-0.31246629206527726,0.3285930943842777,7.144338435989501,0.051416340107272106,0.9593408816950875,0.9890816851979519,-6.188942834876074,no
NXPE3,0.008034703050688208,-0.4768177018616731,0.4928871079630495,4.011837482647097,0.03386970681393926,0.9732095383547948,0.9930795929338863,-5.98425958701378,no
PUM1,0.0079509459214675,-0.4279403918786175,0.4438422837215525,6.202299432379815,0.03728135785350567,0.9705122036461239,0.9923896725302074,-6.20971850542291,no
HSPA4,0.007901059734216176,-0.32622587517540913,0.3420279946438415,6.883053953144121,0.048330915218130203,0.9617787540613719,0.9903190471417699,-6.201998602046247,no
NLRX1,0.007794829041784634,-0.6297188817213973,0.6453085398049666,3.304068449049595,0.024990113346486518,0.980231391729621,0.995301504250066,-5.812170977824237,no
NOS3,0.007770435971280909,-0.8785546638247189,0.8940955357672807,2.2840942695306974,0.017918576234147714,0.9858246407089802,0.9961169828914483,-5.624790660799798,no
UBR7,0.007561876906629461,-0.5803024932230932,0.5954262470363522,3.782678069032137,0.0262907893523378,0.9792027216747012,0.9950430781965497,-5.956323298113516,no
PROCA1,0.007488888313918696,-0.815909906856941,0.8308876834847784,1.9329443180025812,0.01858909673151949,0.9852942549613612,0.9961169828914483,-5.487837408210087,no
WARS1,0.007426180325757592,-0.4636934516744979,0.47854581232601306,7.179351875277823,0.032217026138441185,0.9745163059695723,0.9935737235311937,-6.203111640822882,no
SRSF8,0.007097388519087033,-0.4143200332017534,0.4285148102399275,6.337821471081273,0.034422091501777156,0.9727727868004341,0.9928457601905535,-6.189353854366824,no
LMF2,0.006987051530695343,-0.7437934077374305,0.7577675107988212,1.9417329939307462,0.019020947480650204,0.9849526620238553,0.9959563538882846,-5.539951068812557,no
BBC3,0.006920055840956785,-0.7197152492082899,0.7335553608902035,3.6744543579453115,0.019464545379661195,0.9846017801393341,0.9959563538882846,-5.959821779524085,no
SMAP2,0.006852969021224453,-0.44763644477256637,0.4613423828150153,7.1155010291979455,0.03081812110887007,0.9756224706206846,0.9938898176589688,-6.205339521297982,no
WASH8P,0.0067295692950610775,-0.9475679330445519,0.961027071634674,2.035028133457701,0.014413008510822558,0.988597667483998,0.9970271723227805,-5.6036129401270065,no
CAMKK1,0.0066824806671470505,-0.6936728025644466,0.7070377638987407,2.7732726254261246,0.019501609802018798,0.9845724626607568,0.9959563538882846,-5.628776119217527,no
ENTPD1,0.006669436868295353,-0.6505071012855674,0.6638459750221581,3.748336372688116,0.020742365202084195,0.9835910540944197,0.9959563538882846,-5.907278696540878,no
SMARCB1,0.006651659948242461,-0.47869635175133846,0.4919996716478234,5.525536286864262,0.028010956863342873,0.9778423430986323,0.9947357378526359,-6.1810315577637445,no
TEX2,0.006602755975089636,-0.5871744293014064,0.6003799412515857,5.122846069599985,0.02272756460787294,0.9820208626596862,0.9954872390741579,-6.143277339547511,no
LAMP1,0.00653208670128258,-0.6862389949437513,0.6993031683463165,6.037086866880981,0.019360659877326696,0.984697965541824,0.9959563538882846,-6.18501440230353,no
MRPS26,0.0064637983249378195,-0.6217801494103754,0.634707746060251,3.217802245586245,0.02102861379727284,0.9833646417862245,0.9959563538882846,-5.819322550048464,no
TMEM214,0.006269262301414891,-0.5409491702191045,0.5534876948219343,3.3673352971698387,0.023415685901157453,0.981476610598234,0.9954117226902007,-5.85589584875678,no
ANKLE2,0.006263586864671211,-0.47894808955159246,0.4914752632809349,4.6015423809385565,0.026384144815296787,0.9791288906997768,0.9950430781965497,-6.088842657677345,no
CD180,0.006257074419579123,-0.8378168005771157,0.850330949416274,3.6315874961874695,0.015184709338470992,0.9879925003177025,0.9967124519262323,-5.918290285014306,no
OTUD4,0.006247735330842552,-0.3528556743447788,0.36535114500646393,5.436370247038448,0.035559386169598806,0.9718735942527901,0.9926906585724002,-6.182560040242142,no
RENBP,0.006184932752838712,-0.6173660204100986,0.629735885915776,3.233462228963544,0.020272821448491695,0.9839624492589442,0.9959563538882846,-5.8653649948241995,no
URGCP,0.006157434934443096,-0.7451194755545264,0.7574343454234126,2.352705230605581,0.016751393884942182,0.9867479045412472,0.9962030878984464,-5.6873348758221844,no
ZNF468,0.006071119022434068,-0.5867592519921835,0.5989014900370516,3.0256298891784925,0.02093097520693928,0.983441870230054,0.9959563538882846,-5.7967540706308975,no
PTCH1,0.00605491542968184,-0.7215822752608331,0.7336921061201968,3.17099699325739,0.017007651724810894,0.9865451979849811,0.9962030878984464,-5.67502003501638,no
ENSG00000274265,0.00604467304429912,-0.7498030263262899,0.7618923724148882,3.247098193625869,0.01634517896791453,0.9870692328485761,0.9962030878984464,-5.873853992738008,no
KDR,0.005975713698390894,-0.6767001902593222,0.6886516176561039,4.116878675791747,0.017890660258840906,0.9858467225579788,0.9961169828914483,-5.983154325039916,no
DNPEP,0.005914792100102595,-0.5661932736274301,0.5780228578276353,3.2797628142988353,0.021130636266442192,0.9832839460346803,0.9959563538882846,-5.888408246564358,no
JAK3,0.005880970353085324,-0.4594591293201043,0.47122107002627495,5.534888687484238,0.025830313209494065,0.9795668959415065,0.9950430781965497,-6.177164324477216,no
TRIM27,0.005848972165167332,-0.5955915972703879,0.6072895416007226,4.563750790913957,0.019876412254442272,0.9842760000078788,0.9959563538882846,-6.0577624209848535,no
NXT1,0.005842191860481849,-0.7584127893670831,0.7700971730880468,1.8693655371192701,0.015623872927077552,0.9876398131830919,0.9965783930946897,-5.648448916891204,no
RIOK3,0.005618899512532138,-0.558834404823632,0.5700722038486963,9.627574767198695,0.0203457829136732,0.9839047386648002,0.9959563538882846,-6.021553632030065,no
PADI2,0.005547091267362525,-0.9023640225855656,0.9134582051202906,3.901936640562655,0.012556362531843864,0.9900772206339155,0.9974840268029023,-5.961667792668626,no
PJA2,0.005528663645086418,-0.373041871524249,0.38409919881442184,7.179122223574096,0.02984863812186332,0.9763891048386097,0.9941496073070416,-6.185575660060329,no
SLC8B1,0.005371577787740556,-0.6631653356250031,0.6739084912004842,2.562189975502935,0.016422060136076107,0.9870084173442193,0.9962030878984464,-5.6690681752475065,no
ATP5F1E,0.005309596454301513,-0.36394864840599556,0.3745678413145986,8.29037331767637,0.029388842018600217,0.9767527040447921,0.9943168488667724,-6.134161930496751,no
MCM7,0.005305481675834223,-0.40985634396365594,0.4204673073153244,5.079582629067062,0.026119121559704077,0.9793384871210914,0.9950430781965497,-6.141695531774723,no
TNFRSF14,0.00529916892965776,-0.43855019695217307,0.4491485348114886,4.993332538169364,0.02440188192995774,0.9806966197705275,0.9954069782223397,-6.125455555524467,no
SLC43A1,0.005241412861286321,-0.7350066265558793,0.745489452278452,3.1745815558689174,0.014471790437937069,0.9885511676294519,0.9970271723227805,-5.809820173785351,no
LINC02694,0.005189377861360089,-0.8939013853463783,0.9042801410690985,2.084107730063763,0.011796764768998002,0.9906673042048519,0.9974840268029023,-5.726444196873979,no
PAF1,0.0051204677111647,-0.40688805106382375,0.41712898648615315,5.410325120820428,0.025401221231339203,0.9799062536171298,0.9951235524638047,-6.171417696565006,no
TLE4,0.005115590701498363,-0.36291411811786295,0.3731452995208597,5.81882031039989,0.028409531509793303,0.9775271435422426,0.9946382560189694,-6.193690968990288,no
LAMB1,0.005101134545425268,-0.7783720774555959,0.7885743465464464,2.9100041968172445,0.013307417649084372,0.9894722602714674,0.9973992378154612,-5.727631378517568,no
RNU2-14P,0.005094725127027466,-0.9561279997939615,0.9663174500480164,2.7451865316264756,0.010832978689135594,0.9914297456449672,0.9974840268029023,-5.635273307341992,no
ORMDL3,0.005085456754611251,-0.5928808798867007,0.6030517933959232,5.479090014119688,0.017387921999788475,0.986245296874444,0.9962030878984464,-6.172436441703357,no
SLC38A9,0.005057468037393598,-0.5081718622130946,0.5182867982878818,3.590383893133141,0.0201406202007563,0.9840670171828902,0.9959563538882846,-5.957848062754422,no
SVIP,0.004909931524966993,-0.7361727838886104,0.7459926469385444,7.134436679081361,0.013619782036827805,0.9892374805120718,0.9973992378154612,-6.159650798929739,no
MACROH2A2,0.004866621852511965,-0.9574570353001007,0.9671902790051247,1.7463300472402787,0.010336121370653326,0.991822807716229,0.9974840268029023,-5.581508330044217,no
C2CD3,0.004744433372652956,-0.3534135235269489,0.3629023902722548,5.243287336088448,0.027074528920617163,0.9785829003424606,0.9950430781965497,-6.1648724068454985,no
DLAT,0.004695537721726595,-0.4944084997580742,0.5037995752015274,3.736470807676348,0.01922850021766968,0.9847884893200824,0.9959563538882846,-5.966467505854859,no
BMI1,0.0046142636573893725,-0.4068506909177081,0.41607921823248684,4.614728647496102,0.022920322066306474,0.981868405144395,0.9954872390741579,-6.107425773053237,no
ZDHHC24,0.00443957081525137,-0.9566951191209109,0.9655742607514136,1.5722709846819798,0.00944078040980484,0.9925311139922439,0.9974840268029023,-5.50087533460099,no
BLOC1S2,0.004435087182940833,-0.5136278274407781,0.5224980018066597,4.688158895984745,0.017497291118461846,0.9861578831561086,0.9962030878984464,-6.098563168065201,no
SMIM15,0.0044326880009259995,-0.49794195428387245,0.5068073302857244,3.711973622577249,0.018033939773127484,0.9857333869794186,0.9961169828914483,-5.952550230988324,no
C2orf49,0.00439298015953149,-0.5252011461031549,0.5339871064222179,3.6918323129019615,0.016953807312912794,0.9865877902272666,0.9962030878984464,-5.970929063341267,no
TRAF4,0.004215339405351681,-1.0331224111882333,1.0415530899989367,1.9521429969966417,0.008305894513370304,0.9934290023581218,0.9977568699752767,-5.650831533955772,no
ARMCX5-GPRASP2,0.0041573210162964,-0.6865437581639053,0.6948584001964981,2.836809994969207,0.012301967829502164,0.9902676466968612,0.9974840268029023,-5.798723017442385,no
DDI2,0.004141919107166991,-0.3922638570927608,0.4005476953070948,6.184808761445678,0.021355650237588664,0.9831059694902632,0.9959563538882846,-6.207184113366278,no
MRRF,0.004099050896090084,-0.5379808265257742,0.5461789283179543,3.5868861542147132,0.01545507743859314,0.9877733377640874,0.9966391914744541,-5.901672734364793,no
SLC25A1,0.003979455406122767,-0.6067369980838172,0.6146959088960627,3.711741990100664,0.013317882610740598,0.9894639817561633,0.9973992378154612,-5.982630690829684,no
ARHGAP4,0.003905964979432852,-0.4301497487949722,0.4379616787538379,5.067676772496618,0.01839221471684805,0.9854499891216837,0.9961169828914483,-6.132122099712444,no
ZNF730,0.0038500481309695633,-0.7736615048264672,0.7813616010884064,1.529019821854412,0.010120698068897913,0.9919932289845487,0.9974840268029023,-5.588070847273675,no
IFT81,0.0038473324285908106,-0.5907265473375821,0.5984212121947637,3.6654071576116145,0.013225285241220842,0.9895372327816552,0.9973992378154612,-5.942704476460055,no
MPHOSPH8,0.003843422916260053,-0.38923499163583314,0.39692183746835324,6.093311017504173,0.019984355207246732,0.9841906193068926,0.9959563538882846,-6.210959677940921,no
DUS2,0.0038140779388657897,-0.6560474960614294,0.663675651939161,3.2515471449017386,0.011813752974993439,0.9906538650847878,0.9974840268029023,-5.827528942458383,no
ZNF212,0.0037982521979126327,-1.0222232857427378,1.0298197901385633,2.1798936362013945,0.007566211571323623,0.9940141090306714,0.9979760784643632,-5.55485298033444,no
MIR100HG,0.003763999212976654,-1.2848347869022345,1.2923627853281876,2.2844637752529837,0.005983326319457007,0.9952684402391068,0.998102988262504,-5.540106986904422,no
SNX25,0.003636552245385616,-0.7183081545466216,0.7255812590373928,3.2044144282274662,0.010295253757404855,0.9918551380351113,0.9974840268029023,-5.881159270227315,no
UBQLN2,0.0036156678397833986,-0.5039419463367804,0.5111732820163472,4.244148990491355,0.014559764144940842,0.9884815754897269,0.9970271723227805,-6.031692480206074,no
MITF,0.003570236762948653,-0.7643146035869927,0.77145507711289,5.152705594656129,0.009560232432566236,0.9924456279357955,0.9974840268029023,-6.132596948407121,no
NDFIP1,0.0035520635947214885,-0.9186306664412018,0.9257347936306448,5.99492013115544,0.007945509992653688,0.9937254902965091,0.9978550276799371,-6.190033942783724,no
NDRG1,0.0034493498816603463,-0.43209404914090327,0.43899274890422396,5.1245860475844,0.0161866499030162,0.9871946347436522,0.9962030878984464,-6.1407055222985125,no
UTP25,0.003402873719306143,-0.5650253774914702,0.5718311249300825,4.099471072359445,0.012235489228284473,0.9903202366378,0.9974840268029023,-5.9935245360178735,no
PTPN1,0.0033748352257383374,-0.3268637377884602,0.33361340823993685,5.773295982109234,0.02088699367896102,0.983476658013869,0.9959563538882846,-6.193446175961605,no
ACTR8,0.003275212339206135,-0.5635284994907858,0.570078924169198,3.6444969502617313,0.011810218611420202,0.9906566610676316,0.9974840268029023,-5.946285518704638,no
GPX3,0.003112493153579532,-0.7594543570114982,0.7656793433186573,3.7298101418863427,0.008342220092182636,0.9934001959616121,0.9977568699752767,-5.891876264466804,no
NDUFS3,0.003046566366099679,-0.6363808286773962,0.6424739614095956,3.5805462835063846,0.009738017824005156,0.9922959680806773,0.9974840268029023,-5.896708632901701,no
ZMAT5,0.0030271772200609615,-0.8870380966023801,0.893092451042502,1.9393908331965022,0.0069513178982798084,0.9945005641663636,0.998035700017816,-5.544940076676858,no
SH2D1A,0.002884803204746156,-0.4910331100506868,0.4968027164601791,3.7904232512881304,0.011937477755518473,0.9905559883138348,0.9974840268029023,-5.986971710193053,no
ZNF248,0.002809203414612327,-0.5860658936825505,0.5916843005117751,3.3609335869344985,0.009750146912131377,0.9922863727170084,0.9974840268029023,-5.9013094871888985,no
DPH2,0.002618213056528429,-0.819153596430467,0.8243900225435239,2.175320851136567,0.006511857768396742,0.9948482315165101,0.998102988262504,-5.606021515557549,no
AP3B1,0.002604095681749463,-0.31191559386330914,0.31712378522680806,5.844056034388352,0.016922333894077355,0.9866126864873648,0.9962030878984464,-6.195912667912076,no
DHX15,0.0025791418984315584,-0.40839959294498096,0.4135578767418441,5.531623123703009,0.012826466953910737,0.9898527271210624,0.9974793891169574,-6.180465370079727,no
RAB18,0.0025725718190381386,-0.40348183157783196,0.40862697521590824,5.318381172048717,0.012948946727982472,0.9897558365109611,0.9974556485309398,-6.171489713198529,no
LAS1L,0.002561380292521065,-0.4595646957179571,0.46468745630299924,5.108926138552854,0.011328300210161698,0.9910379007148662,0.9974840268029023,-6.142352953125687,no
ARHGAP29,0.0025068356308999284,-0.5826237702241317,0.5876374414859316,4.874440889603907,0.008756372024256455,0.9930725552325763,0.9977568699752767,-6.1082539628984716,no
GCN1,0.002484500926458466,-0.4914877968256518,0.49645679867856873,4.846352831288363,0.010279872535353715,0.9918673061047191,0.9974840268029023,-6.122834053785484,no
ARRB2,0.0024273005972466066,-0.4498711698538527,0.45472577104834594,6.8288492692722835,0.010968559726999462,0.9913224883400438,0.9974840268029023,-6.206663661522354,no
PML,0.0024209006904882813,-0.46794664715639234,0.4727884485373689,4.641617555895536,0.010519395515906246,0.991677819938412,0.9974840268029023,-6.082515669484626,no
ZNF319,0.0023789839754835285,-0.7571360906306172,0.7618940585815842,2.8390948637263227,0.0064018615769786255,0.9949352522806852,0.998102988262504,-5.697584467459868,no
GOLPH3L,0.0023691435372112934,-0.4652789790715257,0.4700172661459483,4.12498278405086,0.010354361880706804,0.991808377675578,0.9974840268029023,-6.04143965758758,no
CCDC159,0.0022859057407198513,-0.6887441804021889,0.6933159918836286,3.164423277629269,0.006761024706156564,0.9946511095012114,0.9980999182172982,-5.796868999161801,no
ZNF618,0.0020977681975042906,-0.5884376057112923,0.5926331421063009,3.073769074124541,0.007260436649227807,0.9942560136317142,0.998035700017816,-5.818705189779549,no
ALOX5,0.002006163008609896,-0.5555713370461319,0.5595836630633517,5.419177131382215,0.0073538054933855596,0.9941821476286485,0.998035700017816,-6.170124951025804,no
WASHC4,0.0019770457119046014,-0.42809855445831857,0.4320526458821278,5.686366765352872,0.009395568595338829,0.9925668813308943,0.9974840268029023,-6.190270457356082,no
CSPP1,0.0019102909755757125,-0.41385597899101134,0.41767656094216277,6.123801228329772,0.009390774923388598,0.9925706736345599,0.9974840268029023,-6.208363153602311,no
MEMO1,0.0018395083171185433,-1.0825704011871604,1.0862494178213975,1.724306897935311,0.0034670446841355146,0.9972570799777256,0.9988298142041037,-5.562893397820701,no
MAGI1,0.001792523867380158,-0.6197061018730918,0.6232911496078521,4.2470473761169965,0.00589489311695131,0.9953363286312024,0.998102988262504,-5.98030622414702,no
PIGG,0.0016379452469039713,-0.8917767170724286,0.8950526075662365,2.258161133123612,0.003747118825099768,0.9970355029689684,0.9988131039348809,-5.60105875332346,no
MED29,0.0013567347361220783,-0.4441367986485473,0.4468502681207915,4.958354170974521,0.0062245032880262835,0.995075565033927,0.998102988262504,-6.132570502106885,no
TLNRD1,0.0013072465220607121,-0.5244945554102953,0.5271090484544168,3.910225615607994,0.00508143747032759,0.9959798777627431,0.9982960952260451,-5.964142811356333,no
KLC1,0.001301689168390574,-0.4657717932305681,0.46837517156734926,3.8587932043557793,0.005696042753991436,0.9954936448327076,0.998102988262504,-5.96090464110311,no
PXMP4,0.0012648646194224344,-0.752812750832846,0.7553424800716909,2.61419173041354,0.0034283026660724162,0.9972877302386363,0.9988298142041037,-5.695454652665969,no
RARA-AS1,0.001259537990041526,-0.9815087153913405,0.9840277913714236,1.47259616108724,0.0026194572377385935,0.997927639027794,0.9991764259150573,-5.510202735238939,no
